edad,grado,promedio_matematica,promedio_comunicacion,promedio_ciencias,promedio_general,num_cursos_desaprobados,porcentaje_asistencia,num_tardanzas,num_inasistencias_injustificadas,tendencia_notas,participacion_clase,entrega_tareas,repitio_grado,horas_estudio_semanal,target,genero,estructura_familiar,num_hermanos,nivel_socioeconomico,nivel_educativo_padres,trabaja_estudiante,horas_trabajo_semanal,acceso_internet_hogar,distancia_colegio_km,nivel_autoestima,nivel_ansiedad,nivel_motivacion_escolar,apoyo_familiar_percibido,eventos_estresantes_recientes,relacion_con_companeros,horas_sueño_diarias,consumo_sustancias,participa_actividades_extracurriculares,atencion_psicologica_previa
13.0,2,13.72,12.43,14.2,13.9,4,76.7,4,4,2,2,90.1,0,11.5,0,1,0,4,2,1,0,20.8,0,0.44,1.0,1,4,3,0,0,6.6,0,1,0
16.0,4,11.27,9.99,12.81,11.75,1,94.1,3,3,0,1,61.8,0,9.9,0,1,0,2,2,0,1,25.8,1,6.92,4.0,3,3,5,0,2,6.3,0,1,0
13.0,2,7.14,5.03,6.47,5.38,1,60.1,16,8,0,2,40.4,0,3.1,2,0,0,2,3,3,1,33.3,1,1.37,1.0,4,1,1,0,2,5.5,0,0,1
13.0,2,15.65,7.2,9.71,10.75,1,71.4,12,6,1,2,66.9,1,7.2,1,0,3,1,2,1,1,16.4,0,5.13,4.0,3,2,3,1,0,6.2,0,0,0
15.0,4,10.79,11.19,7.26,9.44,2,49.6,5,10,0,1,43.5,0,5.1,2,0,0,1,1,0,1,26.0,0,3.72,2.0,2,1,3,0,3,6.4,0,0,0
16.0,5,20.0,18.08,16.32,18.35,3,88.9,2,1,3,0,86.4,0,19.7,0,0,0,1,2,0,1,15.5,1,2.66,3.0,2,4,4,0,0,7.7,0,0,0
14.0,3,8.25,11.96,10.6,10.29,2,90.9,2,4,1,1,54.4,0,5.2,1,1,3,1,2,0,1,23.6,0,4.94,3.0,2,2,3,0,2,5.3,1,0,1
16.0,5,8.43,10.52,11.35,10.22,2,71.1,10,3,1,2,70.8,0,5.0,1,1,0,2,3,3,0,20.8,1,3.83,2.0,3,3,5,0,1,6.8,0,0,0
13.0,2,13.28,13.78,14.84,13.78,1,65.6,5,6,1,2,61.2,0,12.2,0,0,0,3,3,0,1,14.6,0,4.64,3.0,3,2,2,1,1,4.2,0,0,1
14.0,3,6.23,8.3,9.99,7.67,2,74.6,13,10,0,2,40.4,1,3.1,2,0,0,1,3,4,1,18.0,0,11.29,2.0,5,2,2,0,1,7.0,0,1,1
13.0,2,9.49,11.57,8.15,9.65,4,78.7,8,8,3,2,45.8,1,3.9,2,1,0,2,1,0,1,18.4,1,1.19,2.0,3,3,2,0,2,5.1,0,0,0
15.0,3,13.88,15.19,20.0,15.76,0,96.5,0,0,2,2,96.2,0,12.5,0,0,3,0,2,0,0,20.8,0,0.1,5.0,2,3,2,0,0,7.3,0,1,0
12.0,1,18.19,17.89,20.0,18.84,0,95.9,4,3,2,2,90.2,1,8.5,0,0,0,1,2,1,1,24.1,1,0.1,4.0,3,2,5,0,0,8.4,0,1,0
16.0,5,15.29,18.6,20.0,17.89,1,77.7,1,0,2,0,84.6,0,8.5,0,0,0,1,0,0,1,19.2,1,3.24,3.0,2,4,4,0,0,8.9,0,1,0
13.0,1,16.23,15.27,12.49,16.13,1,83.7,2,2,1,0,73.5,0,15.4,0,1,0,1,0,4,0,20.8,1,0.53,4.0,3,3,3,0,2,9.2,0,1,0
13.0,1,8.77,9.42,10.82,9.71,2,55.1,2,2,0,2,69.6,0,3.9,1,1,0,2,1,1,0,20.8,1,2.63,2.0,3,2,1,0,1,5.0,0,1,0
16.0,5,15.39,10.52,13.02,12.94,0,85.8,5,3,2,1,75.7,0,8.0,1,0,3,3,3,0,0,20.8,1,7.4,2.0,3,3,4,1,2,6.4,0,1,0
15.0,4,8.06,10.65,7.1,8.4,6,63.7,4,12,0,1,66.3,0,2.9,2,0,1,1,1,1,1,25.8,1,2.54,2.0,4,4,2,1,1,4.4,0,1,1
13.0,2,15.37,15.45,17.86,16.6,0,100.0,1,0,1,0,88.6,0,16.2,0,1,0,0,2,3,0,20.8,1,3.51,5.0,3,4,4,0,0,7.5,1,0,0
14.0,3,14.76,17.41,10.89,14.62,0,85.1,4,4,1,1,68.5,1,12.5,0,0,0,3,2,0,0,20.8,1,0.1,1.0,3,3,3,0,0,7.6,0,1,0
16.0,4,5.52,9.74,11.11,9.14,1,61.3,5,7,1,2,60.0,0,4.7,2,1,1,0,1,3,0,20.8,0,1.46,3.0,4,3,1,1,2,7.7,0,1,0
13.0,2,15.55,10.76,12.68,12.89,1,98.0,2,2,1,2,51.2,1,7.0,1,1,0,1,2,0,0,20.8,1,2.41,4.0,3,3,5,1,2,5.5,0,0,0
17.0,5,17.76,18.53,14.18,16.68,2,87.0,2,1,2,2,83.0,0,5.6,1,1,0,2,4,3,1,22.2,1,0.78,4.0,3,4,4,1,0,5.8,0,1,0
16.0,4,13.98,14.91,10.4,12.47,0,88.1,1,4,2,0,94.0,0,11.8,0,0,3,2,0,1,0,20.8,1,0.28,3.0,3,4,4,0,0,6.9,0,1,0
13.0,1,8.89,9.21,5.62,7.56,4,55.3,9,9,1,2,46.9,0,5.4,2,1,0,3,1,1,0,20.8,0,16.95,3.0,2,2,3,1,1,5.5,0,0,0
14.0,3,11.36,13.74,4.67,9.64,1,84.2,5,7,0,2,59.3,0,9.0,2,1,0,2,2,1,0,20.8,1,0.45,3.0,3,1,5,0,2,6.6,0,0,0
16.0,5,16.12,15.99,12.78,14.68,1,84.6,4,5,1,2,91.6,0,6.9,0,1,3,0,2,0,1,19.6,1,1.93,4.0,3,3,1,1,0,6.2,0,0,0
15.0,4,11.83,16.84,18.01,15.47,1,96.8,0,2,2,2,92.8,0,10.6,0,1,3,3,0,1,0,20.8,0,0.87,3.0,2,4,4,0,2,6.2,0,1,0
14.0,3,5.39,7.36,7.51,7.85,4,66.5,15,5,3,1,37.6,1,1.8,2,0,0,0,1,1,0,20.8,1,2.74,2.0,4,1,2,1,2,5.1,0,0,1
12.0,1,8.13,7.44,6.55,7.88,7,55.3,8,10,0,2,33.3,1,3.9,2,1,3,1,1,3,0,20.8,1,0.3,2.0,5,3,2,1,1,6.6,0,0,1
12.0,1,7.18,9.46,11.39,10.06,7,71.0,10,13,1,1,53.7,1,2.6,2,0,0,1,3,1,0,20.8,1,2.48,1.0,4,2,3,0,2,6.3,0,1,0
14.0,2,8.03,11.08,9.89,9.6,6,69.4,8,10,0,2,63.6,0,3.2,1,0,3,3,1,1,1,17.7,1,2.81,2.0,3,1,2,1,1,7.1,0,1,0
16.0,4,15.79,20.0,13.84,15.92,0,100.0,2,0,2,2,99.3,0,13.8,0,1,0,4,2,3,0,20.8,1,0.73,5.0,3,5,5,0,0,4.7,0,1,0
13.0,2,12.52,10.85,6.73,10.22,3,72.5,8,6,0,1,49.4,0,4.7,2,1,3,7,4,0,1,22.6,1,1.36,3.0,3,4,2,1,2,7.0,0,0,0
16.0,5,8.88,12.4,5.73,8.7,3,59.4,6,10,0,1,39.8,0,3.1,2,0,3,2,1,0,0,20.8,0,4.37,2.0,3,1,1,0,1,6.8,0,1,0
15.0,3,15.37,9.98,12.51,11.86,0,85.8,1,4,2,2,69.0,0,12.5,0,1,1,2,2,1,0,20.8,1,5.25,2.0,2,4,3,0,0,7.5,0,0,0
14.0,3,12.65,10.32,11.49,12.02,2,84.5,3,2,1,1,77.1,0,7.8,1,1,3,1,2,3,1,26.0,0,3.42,2.0,4,4,2,0,1,7.7,0,0,0
14.0,2,12.36,13.55,17.36,14.97,2,73.6,8,2,2,0,69.6,0,10.3,1,0,3,2,2,2,0,20.8,1,1.86,3.0,2,4,2,0,2,7.1,0,1,0
15.0,4,10.95,15.63,14.41,14.1,0,87.2,3,4,2,0,62.7,0,14.8,1,1,3,2,0,1,0,20.8,0,8.67,5.0,2,4,4,0,0,8.0,0,1,0
13.0,2,20.0,18.2,16.84,18.41,0,89.8,1,0,2,0,100.0,0,14.7,0,0,3,2,2,2,0,20.8,0,0.78,4.0,3,2,5,0,0,8.4,0,0,0
12.0,1,11.35,12.59,9.96,11.88,2,71.9,6,1,2,2,47.6,0,4.8,1,0,3,3,2,2,1,21.8,0,0.43,3.0,1,3,4,0,0,6.8,0,0,0
14.0,3,8.82,14.42,12.86,12.93,0,80.3,2,7,1,2,82.3,0,9.0,1,2,3,1,2,3,0,20.8,0,2.25,3.0,2,4,2,0,2,7.4,0,1,0
16.0,4,11.84,17.21,15.71,15.4,0,91.3,5,1,1,2,79.1,0,11.9,0,0,0,3,2,1,0,20.8,1,1.78,2.0,1,2,1,1,0,7.8,1,0,0
16.0,5,17.29,16.97,14.55,15.83,0,88.0,3,4,1,2,69.0,0,15.1,0,1,0,2,2,3,0,20.8,1,1.39,3.0,2,3,4,0,0,11.1,0,0,0
13.0,2,8.53,5.79,6.45,7.25,1,71.5,9,2,0,2,74.4,1,7.7,2,0,3,0,3,0,0,20.8,0,2.86,4.0,4,2,1,0,1,6.4,0,0,0
16.0,4,14.49,11.7,15.94,14.11,0,74.2,1,2,2,0,75.5,0,13.0,0,1,3,0,4,4,1,14.2,1,0.13,2.0,3,3,5,0,2,8.9,0,0,0
15.0,3,9.18,10.17,7.7,9.07,5,70.3,4,9,0,1,49.4,0,3.6,1,2,0,2,1,1,0,20.8,0,1.81,2.0,4,4,2,0,2,7.7,0,1,1
14.0,3,12.24,13.05,9.23,12.35,2,83.0,6,5,1,2,77.6,1,14.7,1,0,3,5,2,2,0,20.8,1,0.75,4.0,3,4,3,1,2,8.7,0,0,1
15.0,4,15.3,20.0,18.79,17.46,0,98.3,1,0,2,0,94.0,0,11.2,0,1,0,1,2,3,0,20.8,1,2.73,4.0,2,4,4,0,0,7.7,0,1,0
17.0,5,9.8,8.05,9.73,8.31,6,80.1,6,5,0,1,52.6,0,11.4,2,0,1,0,1,0,0,20.8,0,0.45,3.0,2,2,3,0,2,6.5,0,0,1
14.0,2,15.63,12.02,11.16,12.63,4,81.3,5,4,2,2,69.9,0,11.4,1,0,2,1,3,1,0,20.8,1,0.45,2.0,2,2,3,1,2,6.8,0,0,1
16.0,4,17.47,17.04,15.31,16.76,0,87.3,1,1,2,0,88.3,0,12.5,0,1,3,1,2,1,0,20.8,1,0.29,4.0,2,3,3,0,2,8.2,0,0,0
13.0,2,9.22,12.43,15.36,11.77,1,76.5,2,1,1,2,67.4,0,7.3,1,0,0,2,2,3,0,20.8,0,0.31,2.0,4,4,3,1,2,6.6,0,0,0
13.0,1,13.75,19.43,10.04,14.06,0,81.0,4,2,2,0,94.6,0,7.4,0,1,1,2,2,1,0,20.8,1,2.11,3.0,3,4,5,0,2,7.5,0,0,0
15.0,3,3.54,6.1,7.95,6.68,5,58.8,10,8,0,1,65.8,0,6.9,2,1,1,1,1,1,1,17.2,1,1.2,2.0,4,3,3,0,2,6.4,0,1,0
13.0,2,13.77,11.27,12.27,13.27,1,77.4,1,7,0,0,69.6,0,10.1,1,0,3,1,2,0,0,20.8,1,0.28,3.0,2,4,3,0,2,7.9,0,1,0
16.0,5,15.76,9.99,12.61,12.05,1,82.7,6,9,2,0,60.8,1,3.6,1,0,0,3,3,1,1,21.7,1,3.01,4.0,2,3,2,0,2,5.7,0,0,0
15.0,4,8.77,7.41,12.57,10.08,3,77.3,11,3,0,1,55.9,0,6.0,2,0,3,0,3,1,0,20.8,1,4.45,3.0,3,2,3,0,2,5.7,1,0,0
14.0,3,17.89,16.75,18.78,17.34,1,93.4,6,5,3,0,86.1,0,12.2,0,0,0,0,2,4,0,20.8,1,0.21,4.0,3,4,4,0,3,5.3,0,1,0
13.0,2,20.0,19.16,20.0,19.93,0,100.0,1,0,2,0,100.0,0,11.1,0,0,0,0,2,1,0,20.8,1,4.86,4.0,3,3,4,0,0,8.1,0,1,0
14.0,2,8.39,9.17,13.17,10.25,2,78.2,6,3,0,2,55.4,0,1.9,1,1,0,1,1,3,0,20.8,1,3.16,3.0,4,1,3,1,1,5.1,0,0,1
14.0,3,10.68,12.16,15.44,12.63,2,82.4,6,6,0,2,62.9,0,9.5,0,1,3,1,2,1,0,20.8,1,7.43,3.0,4,1,2,0,2,6.1,0,0,0
16.0,5,19.16,14.52,17.24,16.45,0,74.1,6,1,2,0,74.0,0,8.3,0,0,0,0,2,0,0,20.8,1,1.84,2.0,3,3,4,0,0,8.6,0,1,0
15.0,3,1.53,10.12,6.03,6.03,2,47.6,7,5,0,1,60.7,0,5.0,2,0,0,2,3,0,0,20.8,1,0.1,2.0,1,2,2,0,2,6.2,0,0,0
14.0,2,12.56,16.72,16.02,15.35,2,73.0,1,4,1,0,100.0,0,13.7,0,1,0,3,2,3,0,20.8,1,0.9,5.0,3,3,4,0,0,8.7,0,0,0
12.0,1,9.83,10.33,12.49,10.66,1,83.2,3,8,1,2,75.8,0,8.1,0,2,0,2,2,1,1,19.6,0,4.81,2.0,2,3,2,0,0,7.0,0,0,0
12.0,1,13.13,7.36,9.11,10.12,2,57.0,2,9,1,1,36.9,1,6.0,2,1,0,2,4,1,0,20.8,0,13.71,1.0,5,3,3,0,1,6.6,0,0,0
12.0,1,11.75,9.34,13.93,11.27,2,66.3,3,8,0,2,54.0,0,7.6,1,1,0,2,2,1,0,20.8,1,1.2,3.0,3,2,3,0,3,7.9,0,0,0
15.0,4,15.26,13.33,19.11,16.59,0,99.1,4,1,2,2,96.7,0,8.1,0,0,0,2,2,4,0,20.8,1,0.82,3.0,2,4,4,0,0,8.7,0,1,1
12.0,1,11.38,9.78,12.47,10.94,1,72.9,5,8,2,2,74.0,1,15.8,0,0,3,2,2,1,0,20.8,0,0.65,1.0,3,1,2,1,1,6.1,0,0,0
16.0,4,7.82,6.73,9.93,7.66,2,78.9,5,3,0,2,71.3,1,0.0,1,0,0,0,1,3,1,24.7,1,0.1,1.0,5,2,4,0,1,5.0,0,1,1
13.0,2,13.64,14.96,12.49,14.09,0,89.3,2,0,2,0,95.2,0,8.1,0,0,3,2,2,1,0,20.8,0,1.34,5.0,2,4,3,0,2,6.1,0,1,0
14.0,3,12.26,15.53,13.88,14.27,3,72.1,5,8,1,0,69.6,0,9.7,1,1,0,3,4,3,0,20.8,0,1.11,4.0,1,3,1,0,1,5.4,0,0,1
12.0,1,15.05,14.77,13.55,14.74,0,100.0,1,2,2,2,88.1,0,14.2,0,1,3,2,2,1,0,20.8,1,0.8,4.0,2,3,4,0,0,9.1,0,0,0
14.0,3,19.86,18.45,17.37,18.28,0,99.3,3,0,2,0,100.0,0,10.8,0,1,1,0,2,1,0,20.8,1,1.14,4.0,1,2,2,0,0,8.4,0,1,0
12.0,1,9.04,11.39,10.93,10.81,5,75.5,8,7,1,1,69.1,1,9.2,1,0,0,2,3,2,0,20.8,0,2.27,3.0,3,4,2,0,2,6.7,0,1,0
16.0,4,7.78,7.2,7.43,6.62,1,61.9,7,6,0,2,56.5,0,2.4,2,0,3,4,1,0,1,19.4,0,4.75,3.0,3,3,2,0,1,5.0,0,0,0
13.0,2,17.41,13.47,14.37,15.16,0,74.1,6,1,2,0,58.9,0,4.3,0,0,0,2,0,1,0,20.8,1,0.68,4.0,3,3,2,0,0,7.5,0,0,0
13.0,1,15.62,11.69,11.29,13.26,5,76.4,6,4,2,2,83.4,0,6.5,1,1,3,0,2,1,0,20.8,1,0.14,4.0,4,4,3,0,2,6.8,0,1,1
12.0,1,10.5,13.6,14.93,12.98,3,72.9,6,2,0,2,83.0,0,9.3,1,0,0,1,2,3,1,24.2,1,13.32,3.0,4,1,3,0,2,6.4,0,0,0
13.0,1,11.0,7.92,5.13,8.23,3,70.7,7,10,1,1,40.3,0,4.7,2,1,0,1,1,3,1,16.8,0,9.77,1.0,4,1,4,1,2,4.9,1,1,1
14.0,2,17.09,20.0,16.5,17.21,0,84.3,1,0,1,2,98.6,0,10.1,0,0,0,2,2,1,0,20.8,1,0.69,4.0,1,4,5,0,2,6.2,0,1,1
12.0,1,15.12,11.22,13.76,12.73,1,88.9,3,3,2,2,68.8,1,14.6,0,0,0,2,2,1,0,20.8,0,1.24,3.0,3,4,3,0,2,7.6,0,0,0
16.0,4,15.36,18.42,15.15,17.03,2,67.3,3,1,1,0,71.6,0,12.1,1,0,3,1,0,3,1,10.6,0,1.25,5.0,2,5,3,0,0,8.0,0,1,0
12.0,1,13.38,9.47,10.43,10.76,1,62.9,3,9,1,1,88.3,0,10.4,1,0,0,5,3,3,0,20.8,1,0.2,3.0,1,3,4,0,2,7.6,0,0,0
17.0,5,7.64,9.86,7.33,7.7,1,72.9,6,8,0,2,53.1,0,14.9,1,1,2,3,1,0,0,20.8,0,1.62,4.0,4,1,4,0,2,6.1,0,1,1
13.0,2,17.13,20.0,18.65,18.7,0,100.0,0,0,1,0,100.0,0,13.7,0,0,2,1,2,4,0,20.8,1,0.22,4.0,3,5,5,0,2,9.1,0,0,0
16.0,5,12.81,13.2,19.04,15.64,2,96.6,1,3,2,0,90.8,0,15.9,0,1,1,2,0,1,0,20.8,1,5.84,3.0,2,4,3,0,0,6.7,0,1,1
16.0,5,8.44,12.24,9.52,9.99,2,74.2,5,5,2,1,69.1,0,8.8,1,1,3,0,1,2,1,21.2,1,5.41,3.0,4,2,2,1,2,6.5,0,0,0
14.0,3,17.39,10.98,13.61,14.3,2,86.5,4,6,0,0,87.4,0,2.1,1,1,0,2,3,1,0,20.8,0,0.15,3.0,3,3,2,0,0,5.7,0,0,1
13.0,1,7.27,7.29,8.02,7.69,4,72.7,8,5,0,1,68.7,0,7.9,1,0,3,0,3,3,0,20.8,1,0.37,4.0,2,2,1,1,2,7.2,0,0,1
16.0,5,20.0,19.2,15.52,18.69,0,85.5,5,0,2,0,100.0,0,16.6,0,0,3,1,0,0,0,20.8,1,0.55,4.0,2,2,3,0,0,8.2,0,1,0
14.0,2,7.25,12.88,10.85,10.97,3,75.0,5,7,0,1,52.2,1,3.0,1,1,0,3,3,4,0,20.8,0,8.07,5.0,5,3,1,1,3,7.2,0,0,0
17.0,5,10.96,10.35,9.32,10.67,4,68.7,3,11,0,2,30.4,0,8.3,1,0,0,2,3,1,0,20.8,0,2.29,2.0,4,3,2,0,2,7.0,0,0,1
14.0,2,11.26,14.34,13.17,13.09,0,96.4,2,2,2,2,97.6,0,7.8,0,0,2,0,2,3,1,13.8,1,0.71,5.0,4,4,5,0,2,8.0,1,0,0
12.0,1,14.47,14.61,14.86,14.7,4,80.2,4,6,1,0,53.3,0,11.2,0,1,1,2,3,4,1,23.1,1,2.19,3.0,2,3,4,0,0,5.8,0,1,0
17.0,5,13.11,7.99,9.54,10.45,4,81.8,11,6,0,1,64.6,0,7.2,1,1,0,2,3,1,0,20.8,1,1.41,3.0,3,3,5,1,0,7.5,0,0,1
14.0,3,9.04,7.35,8.58,8.51,1,65.1,5,7,3,1,78.0,0,6.1,1,0,3,1,3,1,0,20.8,1,0.4,1.0,4,2,2,1,1,6.3,0,1,1
13.0,1,12.34,13.42,12.49,11.51,2,75.2,7,6,0,2,62.2,0,9.4,2,0,0,1,1,1,0,20.8,0,1.0,4.0,4,2,2,0,1,5.6,1,1,1
14.0,3,14.23,14.08,12.49,10.48,2,80.8,5,9,1,1,69.7,0,6.7,1,1,3,2,3,1,1,23.2,1,6.13,3.0,3,2,3,1,2,6.2,0,0,0
15.0,3,8.74,14.57,11.63,11.4,1,87.7,5,10,2,1,66.0,0,8.1,1,0,0,2,3,1,1,24.8,1,6.3,3.0,4,2,4,0,0,8.0,0,0,1
14.0,3,15.68,16.97,15.23,16.12,1,75.6,3,1,2,2,70.4,0,6.5,0,0,3,2,3,1,0,20.8,1,4.33,4.0,3,4,3,0,1,6.4,0,0,0
13.0,2,13.84,13.42,13.83,14.87,2,73.5,5,1,2,1,80.6,0,9.1,0,0,3,0,3,0,0,20.8,1,1.86,4.0,4,4,3,0,0,6.7,0,0,0
17.0,5,9.75,14.09,13.09,11.58,1,68.3,2,9,1,2,59.0,1,3.9,1,0,0,2,3,3,0,20.8,0,0.34,3.0,4,4,4,0,2,8.2,0,1,0
14.0,2,15.58,12.6,10.81,13.07,3,74.8,4,3,2,1,70.9,1,7.9,1,0,3,3,3,1,0,20.8,1,4.07,3.0,5,4,2,0,1,6.6,0,0,0
13.0,1,15.35,20.0,20.0,18.1,1,78.7,4,2,2,0,69.6,0,14.2,0,0,0,2,2,0,0,20.8,1,1.36,1.0,2,2,5,1,2,6.3,0,0,0
15.0,4,12.52,16.48,12.49,13.89,3,94.1,4,7,0,2,58.2,0,12.5,1,0,0,1,3,1,0,20.8,0,0.24,4.0,4,3,5,0,1,8.3,0,0,0
13.0,2,13.43,12.02,15.85,13.48,1,64.1,3,2,2,2,100.0,0,4.3,0,1,0,1,2,3,0,20.8,0,0.53,3.0,4,2,3,0,2,7.3,0,0,1
16.0,5,10.8,11.72,14.66,12.09,2,71.3,7,6,1,0,69.7,0,13.8,1,0,1,4,3,0,0,20.8,0,4.4,2.0,2,3,3,0,0,4.6,0,1,0
16.0,5,14.94,10.49,12.13,12.74,2,85.3,9,5,0,2,79.7,0,6.3,0,0,1,1,2,1,0,20.8,1,6.01,4.0,4,2,3,1,0,5.3,0,1,0
16.0,5,8.91,13.1,4.58,9.58,4,61.2,3,6,1,1,78.8,0,2.8,1,1,0,0,3,3,0,20.8,1,5.51,2.0,4,3,2,0,1,6.8,0,0,0
16.0,4,11.69,11.97,5.4,9.28,2,81.9,4,9,1,1,66.0,1,2.8,1,1,3,0,1,0,0,20.8,0,4.54,5.0,4,2,4,1,2,5.4,0,0,0
13.0,1,6.4,9.47,12.49,7.72,1,79.1,7,7,1,1,20.1,0,6.4,2,1,0,1,3,0,0,20.8,0,1.68,2.0,3,3,2,0,2,8.0,0,0,0
13.0,2,12.73,11.65,8.56,10.13,1,83.7,3,7,1,2,61.7,0,6.5,1,0,0,1,3,1,0,20.8,0,1.32,3.0,5,2,2,1,2,5.4,0,1,0
13.0,2,10.68,9.81,6.01,9.74,2,65.8,5,6,0,1,69.1,1,10.9,1,1,3,1,1,0,0,20.8,1,5.45,1.0,4,1,3,0,2,5.7,0,0,1
14.0,2,11.89,12.41,10.07,11.7,1,100.0,9,3,1,1,71.6,0,5.4,0,0,0,0,2,1,0,20.8,0,0.7,3.0,3,3,2,1,0,6.1,0,0,1
13.0,2,16.78,19.16,12.7,16.21,1,95.8,4,3,2,0,98.6,0,14.5,0,1,0,1,2,1,0,20.8,1,1.59,4.0,2,5,4,0,0,7.4,0,0,0
17.0,5,12.64,14.5,16.87,15.09,0,82.9,6,5,1,2,63.0,0,6.1,1,1,0,3,2,1,1,13.9,1,4.18,1.0,4,4,3,1,0,6.2,0,0,0
13.0,1,8.45,8.27,11.7,10.22,3,71.5,7,7,0,1,60.2,0,5.5,2,0,0,2,1,1,0,20.8,0,0.37,2.0,5,3,3,0,1,6.3,0,0,1
14.0,3,17.74,20.0,19.63,18.88,1,83.8,1,0,2,2,94.6,0,13.7,0,1,0,1,2,1,0,20.8,1,1.4,4.0,2,5,5,0,2,8.3,0,0,0
15.0,4,9.8,9.34,10.59,9.51,3,67.2,1,3,0,2,47.4,0,4.0,1,1,0,1,3,3,0,20.8,1,3.76,1.0,4,4,4,0,2,6.3,0,0,0
13.0,1,16.82,16.87,11.73,14.26,0,89.1,1,0,2,2,94.7,0,9.5,0,0,3,1,2,1,0,20.8,1,6.34,4.0,3,4,4,0,0,8.8,0,1,0
17.0,5,15.87,13.32,12.9,13.81,2,92.2,4,7,2,1,66.8,0,6.7,0,1,3,1,3,0,0,20.8,1,0.2,4.0,4,3,3,1,2,5.1,0,0,0
16.0,5,3.22,5.23,5.56,4.82,5,42.6,4,16,0,1,35.4,0,7.7,2,1,0,0,3,1,1,21.1,0,2.66,2.0,4,4,4,0,2,5.0,0,1,1
16.0,4,12.53,12.01,12.95,11.95,0,92.6,3,4,2,1,92.3,0,6.2,0,1,3,1,2,1,0,20.8,1,2.19,4.0,2,3,4,0,1,5.5,0,0,0
14.0,2,14.96,16.92,19.09,16.76,0,78.7,0,0,2,2,100.0,0,8.1,0,0,0,4,2,3,0,20.8,1,1.3,5.0,2,4,5,1,0,8.0,0,0,0
14.0,2,8.8,4.85,8.31,7.15,3,52.9,7,13,0,1,28.2,0,0.0,2,1,0,2,1,3,0,20.8,0,2.09,1.0,4,1,2,1,1,5.4,0,0,1
14.0,2,6.91,11.98,6.67,9.22,0,70.5,11,7,1,1,36.8,0,2.5,2,0,3,3,1,1,0,20.8,0,1.62,4.0,3,3,2,0,2,5.8,0,1,0
13.0,1,3.01,10.35,9.09,7.4,6,44.2,6,9,0,1,46.5,1,6.5,2,0,0,0,1,1,0,20.8,1,8.92,2.0,5,1,4,1,1,6.7,1,0,0
13.0,2,8.92,10.63,10.48,10.3,2,83.2,7,5,1,1,74.8,0,10.4,1,2,0,2,3,1,1,23.5,1,15.66,4.0,3,1,2,0,0,6.5,0,1,0
15.0,3,20.0,14.5,19.22,17.1,0,94.4,2,0,2,2,83.6,0,8.5,0,0,0,0,2,1,0,20.8,1,2.4,4.0,3,4,3,0,0,8.1,0,1,1
13.0,2,20.0,18.31,18.75,18.26,0,96.6,2,3,2,0,100.0,0,9.3,0,1,3,2,2,1,0,20.8,1,0.85,5.0,4,2,4,0,0,6.3,0,1,0
17.0,5,12.79,13.18,17.85,15.46,1,58.1,3,3,0,2,70.1,0,13.0,0,2,0,1,3,1,0,20.8,1,4.4,3.0,4,3,3,0,0,6.3,0,0,0
14.0,3,9.06,10.21,11.97,11.19,6,75.9,4,11,1,1,48.6,1,6.4,1,1,0,3,3,1,0,20.8,0,1.25,2.0,3,2,4,1,2,5.4,0,0,1
15.0,3,17.61,18.77,18.27,18.3,0,92.2,0,0,2,2,100.0,0,8.6,0,1,2,0,0,1,0,20.8,1,0.32,4.0,2,4,4,0,0,8.6,0,1,0
14.0,2,8.95,20.0,15.75,14.12,1,90.1,7,1,1,1,65.4,0,9.5,0,0,0,0,2,1,1,24.2,0,0.26,2.0,3,4,4,0,2,7.4,0,0,0
16.0,5,16.35,16.09,16.51,16.2,1,80.0,6,1,1,0,64.7,0,8.6,0,0,3,0,0,1,0,20.8,1,0.2,4.0,2,3,4,0,0,6.8,0,0,0
16.0,5,16.47,13.13,11.76,13.46,4,79.1,6,6,0,2,73.0,1,2.8,1,1,1,0,3,1,0,20.8,1,1.88,2.0,4,4,3,0,2,5.9,1,1,0
15.0,3,9.7,14.45,14.9,12.66,4,72.0,5,7,1,2,52.8,0,10.7,1,1,0,0,2,1,0,20.8,0,7.51,3.0,5,5,3,1,2,7.3,0,0,0
14.0,3,12.43,16.88,12.28,14.43,0,76.9,4,4,2,0,82.9,0,10.0,0,0,0,0,0,1,0,20.8,1,2.34,3.0,2,4,5,0,0,6.6,0,1,0
15.0,3,7.47,11.0,10.99,9.16,6,53.9,10,6,0,2,46.5,0,2.9,2,1,0,3,1,1,0,20.8,1,0.89,3.0,5,3,4,1,1,6.0,0,0,0
12.0,1,8.52,9.31,12.27,10.47,3,74.5,6,10,0,2,69.6,0,4.8,1,1,3,5,1,1,0,20.8,1,3.41,2.0,5,1,2,0,1,5.9,1,0,0
16.0,4,8.53,5.95,4.97,6.83,4,47.0,10,11,0,1,33.2,0,2.0,2,0,0,0,1,1,0,20.8,1,3.21,1.0,4,3,2,1,1,4.9,0,0,1
13.0,2,11.35,8.41,9.43,9.15,2,84.6,8,10,0,1,50.2,0,3.3,1,1,0,1,4,2,1,19.4,0,1.34,4.0,4,2,3,0,2,7.4,0,0,0
14.0,2,10.53,10.83,13.73,11.37,0,95.4,0,2,2,0,67.5,0,17.0,0,0,0,4,2,1,0,20.8,1,0.34,5.0,3,3,5,0,0,7.6,0,1,0
